X,Y,OBJECTID,id,airport_ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords,description,frequency_mhz,runway_length_ft,runway_width_ft,runway_surface,runway_lighted,runway_closed
83211.3194000013,6802422.1031,28017,332862,GB-0691,small_airport,Crosbie Field UL,52.0127,0.7475,,EU,GB,GB-ENG,Little Cornard,no,,,,,,,,,,,,,
-44753.8861999996,6930516.6799,28018,332863,GB-0692,small_airport,Manor Farm Airstrip,52.715343,-0.402031,,EU,GB,GB-ENG,Braceborough,no,,,,,,,,,,,,,
-172315.335999999,6859503.1921,28019,332864,GB-0693,small_airport,Bericote Farm Airstrip,52.32719,-1.547935,,EU,GB,GB-ENG,Blackdown / Ashow,no,,,,,,,,,,,,,
-160971.657200001,6886273.9072,28020,332865,GB-0694,small_airport,Camp Farm Airstrip,52.473919,-1.446033,,EU,GB,GB-ENG,Bedworth,no,,,,,,,,,,,,,
-65296.3398000002,7012223.0771,28021,332867,GB-0695,small_airport,Blackmoor Farm Airstrip,53.157708,-0.586567,,EU,GB,GB-ENG,Aubourn,no,,,,,,,,,,,,,
-79671.3596000001,6977931.2693,28022,332871,GB-0696,small_airport,Manor House Farm Airstrip UL,52.9726,-0.7157,,EU,GB,GB-ENG,Foston,no,,,,,,,,,,,,,
-341706.308899999,6838839.6025,28023,332884,GB-0697,small_airport,Green Acres Airstrip,52.2136,-3.0696,,EU,GB,GB-ENG,Kington,no,,,,,,,,,,,,,
-261589.671399999,6830359.5554,28024,332885,GB-0698,small_airport,Stitchin's Hill Farm Airstrip,52.1669,-2.3499,,EU,GB,GB-ENG,Leigh Sinton,no,,,,,,,,,,,,,
-66346.4164999984,6874363.7039,28025,332886,GB-0699,small_airport,Drayton Hone Farm Airstrip,52.4087,-0.596,,EU,GB,GB-ENG,"Lowick, Slipton",no,,,,,,,,,,,,,
2927.70259999856,7017254.3429,28026,332887,GB-0700,small_airport,Northfield Farm Airstrip,53.1848,0.0263,,EU,GB,GB-ENG,Mavis Enderby,no,,,,,,,,,,,,,
-161160.343800001,6950035.1842,28027,332888,GB-0701,small_airport,Riding Bank Farm Airstrip,52.821429,-1.447728,283,EU,GB,GB-ENG,"Melbourne, Derby",no,,,,,,,,,,,,,
-16543.8574000001,6995426.1164,28028,332889,GB-0702,small_airport,Whaley Farm Airstrip,53.067137,-0.148616,,EU,GB,GB-ENG,New York,no,,,,,,,,,,,,,
-162760.227499999,6910448.5392,28029,332911,GB-0703,small_airport,Glebe Farm (Sibson) Airstrip,52.606,-1.4621,,EU,GB,GB-ENG,Sibson,no,,,,,,,,,,,,,
-260932.886399999,6824318.1896,28030,332912,GB-0704,small_airport,Crumpton Oaks Farm Airstrip,52.1336,-2.344,,EU,GB,GB-ENG,Storridge,no,,,,,,,,,,,,,
-115761.138500001,6878835.7927,28031,332913,GB-0705,small_airport,Sulby Airstrip,52.4332,-1.0399,,EU,GB,GB-ENG,,no,,,,,,,,,,,,,
-156236.905299999,6997790.9548,28032,332914,GB-0706,small_airport,Butterfield Farm Airstrip,53.0799,-1.4035,,EU,GB,GB-ENG,Swanwick (Derby),no,,,,,,,,,,,,,
-81296.6240999997,7026232.0445,28033,332915,GB-0707,small_airport,Carr Farm Airstrip,53.2331,-0.7303,,EU,GB,GB-ENG,Thorney,no,,,,,,,,,,,,,
-54401.8352000006,6978689.2134,28034,332928,GB-0708,small_airport,Hanbeck Farm Airstrip,52.9767,-0.4887,,EU,GB,GB-ENG,Wilsford,no,,,,,,,,,,,,,
-74817.8297999986,6848310.7394,28035,332929,GB-0709,small_airport,Prospect Farm Airstrip UL,52.2657,-0.6721,,EU,GB,GB-ENG,Wollaston,no,,,,,,,,,,,,,
98971.9329000004,6868492.0657,28036,332953,GB-0710,small_airport,Knettishall Airstrip,52.376512,0.88908,,EU,GB,GB-ENG,,no,,,,,https://en.wikipedia.org/wiki/RAF_Knettishall,,,,,,,,
-520355.835299999,7420114.4837,28037,332971,GB-0711,small_airport,Kilkerran UL,55.299005,-4.674436,,EU,GB,GB-SCT,Kilkerran (Ayrshire),no,,,,,,,,,,,,,
-190645.7599,7411455.9338,28038,333002,GB-0712,small_airport,Causey Park Airstrip UL,55.2547,-1.7126,,EU,GB,GB-ENG,,no,,,,,,,,,,,,,
-173747.461199999,7257358.4936,28039,333003,GB-0713,small_airport,Croft Farm Airstrip,54.4579,-1.5608,-1,EU,GB,GB-ENG,Darlington,no,,,,,,,,,,,,,
-118844.6884,7150031.105,28040,333004,GB-0714,small_airport,Gilrudding Grange Airstrip,53.8936,-1.0676,,EU,GB,GB-ENG,Deighton,no,,,,,,,,,,,,,
-124859.837099999,7147712.4414,28041,333005,GB-0715,small_airport,Acaster Malbis Airstrip,53.881324,-1.121635,,EU,GB,GB-ENG,York,no,,,,,,,,,,,,,
-155524.4606,7105199.0032,28042,333043,GB-0716,heliport,YAA Nostell Helicopter Port,53.6556,-1.3971,,EU,GB,GB-ENG,"Foulby, Nostell, Yorkshire",no,,,,,,"YAA,Yorkshire Air Ambulance",,,,,,,
-118789.0286,7206983.5228,28043,333044,GB-0717,small_airport,Lodge Field House Airstrip,54.194,-1.0671,,EU,GB,GB-ENG,"Gilling East, Yorkshire",no,,,,,,,,,,,,,
-191030.480099998,6740663.9089,28044,333047,GB-0718,small_airport,Inglesham Private Airstrip,51.669934,-1.716056,,EU,GB,GB-ENG,,no,,,,,,,,,,,,,
-122640.682999998,7109539.2364,28045,333048,GB-0719,small_airport,Bridge Cottage Airstrip,53.6787,-1.1017,,EU,GB,GB-ENG,Great Heck,no,,,,,,,,,,,,,
-181161.339299999,7354397.6305,28046,333049,GB-0720,heliport,Newcastle City Heliport,54.9615,-1.6274,,EU,GB,GB-ENG,Newcastle-upon-Tyne,no,,,,,,,,,,,,,
-82855.0969999991,7225271.2611,28047,333050,GB-0721,small_airport,Newton-on-Rawcliffe Airstrip,54.29,-0.7443,,EU,GB,GB-ENG,,no,,,,,,,,,,,,,
-127745.349599998,6616685.3044,28048,333055,GB-0722,small_airport,Meonstoke Airstrip,50.97394,-1.147556,,EU,GB,GB-ENG,,no,,,,,,,,,,,,,
-112944.755399998,7135762.7458,28049,333076,GB-0723,small_airport,Birchwood Lodge Airstrip,53.818,-1.0146,,EU,GB,GB-ENG,North Duffield,no,,,,,,,,,,,,,
-76120.2677999996,7232770.101,28050,333077,GB-0724,small_airport,Newgate Farm Airstrip,54.3293,-0.6838,,EU,GB,GB-ENG,Saltergate,no,,,,,,,,,,,,,
-200426.290399998,7401375.8797,28051,333078,GB-0725,small_airport,Selby House Farm Airstrip,55.203059,-1.80046,,EU,GB,GB-ENG,"Stanton, Northumbria",no,,,,,,,,,,,,,
-182441.513500001,7219875.7635,28052,333079,GB-0726,small_airport,Thornton Watlass Airstrip UL,54.2617,-1.6389,,EU,GB,GB-ENG,,no,,,,,,,,,,,,,
-166378.1109,7324942.7492,28053,333082,GB-0727,closed,Field House Farm Airstrip UL,54.8093,-1.4946,,EU,GB,GB-ENG,West Rainton,no,,,,,,,,,,,,,
-154889.9395,7313149.4326,28054,333083,GB-0728,small_airport,Greenhills Farm Airstrip,54.7482,-1.3914,,EU,GB,GB-ENG,Wheatley Hill,no,,,,,,East Durham Microlights,,,,,,,
-21555.2382999994,7134030.2159,28055,333116,GB-0729,small_airport,Burton-Constable Airstrip,53.808811,-0.193634,,EU,GB,GB-ENG,,no,,,,,,,,,,,,,
-68572.8062999994,7209057.8033,28056,333146,GB-0730,small_airport,Ings Farm Airstrip,54.2049,-0.616,,EU,GB,GB-ENG,Yedingham,no,,,,,,,,,,,,,
-283219.048500001,7039559.2599,28057,333147,GB-0731,small_airport,Frandley House Airstrip,53.3047,-2.5442,,EU,GB,GB-ENG,Frandley,no,,,,,,,,,,,,,
-290087.461100001,7122028.328,28058,333148,GB-0732,small_airport,Higher Barn Farm Airstrip,53.7451,-2.6059,,EU,GB,GB-ENG,Hoghton,no,,,,,,,,,,,,,
-250780.548900001,7021453.8296,28059,333149,GB-0733,small_airport,Fern Farm Airstrip UL,53.2074,-2.2528,,EU,GB,GB-ENG,Marton,no,,,,,,,,,,,,,
-287349.001600001,7067458.5544,28060,333150,GB-0734,small_airport,Kenyon Hall Farm Airstrip,53.4542,-2.5813,,EU,GB,GB-ENG,"Warrington, Cheshire",no,,,,http://www.lancsaeroclub.co.uk/,,Lancashire Aero Club,,,,,,,
-321335.2874,7132044.7502,28061,333157,GB-0735,heliport,Wesham House Farm Heliport,53.798278,-2.886604,,EU,GB,GB-ENG,,no,,,,,,huey helicopters,,,,,,,
-279333.998199999,7059218.5378,28062,333158,GB-0736,small_airport,Warrington Airstrip,53.4101,-2.5093,-1,EU,GB,GB-ENG,,no,,,,,,,,,,,,,
-285719.284200002,7013929.7709,28063,333159,GB-0737,small_airport,Ash House Farm Airstrip,53.1669,-2.56666,,EU,GB,GB-ENG,Ashcroft,no,,,,,,,,,,,,,
-487397.139699999,7572548.3912,28064,333198,GB-0738,heliport,Dunroaming Heliport,56.070928,-4.378363,,EU,GB,GB-SCT,,no,,,,,,"Skyhook Helicopters,Stratharden House",,,,,,,
-385194.826499999,7601686.4095,28065,333300,GB-0739,small_airport,Balado Park Airstrip UL,56.216752,-3.460264,,EU,GB,GB-SCT,,no,,,,,,,,,,,,,
-336262.785799999,7601896.2178,28066,333301,GB-0740,small_airport,Balgrummo Steading Airstrip,56.2178,-3.0207,,EU,GB,GB-SCT,Bonnybank,no,,,,,,,,,,,,,
-453706.2958,7501360.3447,28067,333302,GB-0741,small_airport,Nethershields Farm Airstrip,55.712329,-4.075713,,EU,GB,GB-SCT,Chapelton (Lanarkshire),no,,,,,,,,,,,,,
-452949.657200001,7871783.2541,28068,333306,GB-0742,heliport,Dalcross Heliport,57.542328,-4.068916,,EU,GB,GB-SCT,,no,,,,,,,,,,,,,
-482360.7119,7532135.3263,28069,333308,GB-0743,heliport,Glasgow Clyde Heliport,55.86776,-4.33312,,EU,GB,GB-SCT,Glasco,no,,,,,,,,,,,,,
-166637.374000002,6774409.1756,28070,333476,GB-0744,small_airport,Cornbury House Airstrip,51.857548,-1.496929,,EU,GB,GB-ENG,Charlbury,no,,,,,,,,,,,,,
-512726.442600001,7561203.1651,28071,333333,GB-0745,seaplane_base,Cameron House Hotel Seaplane Base,56.014,-4.6059,,EU,GB,GB-SCT,,no,,,,,,Duck Bay,,,,,,,
-374712.537999999,7903684.2686,28072,333334,GB-0746,small_airport,Shempston Farm Airstrip,57.6958,-3.3661,,EU,GB,GB-SCT,,no,,,,,,,,,,,,,
-393464.4175,7527408.665,28073,333336,GB-0747,small_airport,Broomhill Farm Airstrip,55.843928,-3.534551,,EU,GB,GB-SCT,West Calder,no,,,,,,,,,,,,,
-51273.7575000003,6621682.8865,28074,333354,GB-0748,small_airport,Hadfold Farm Airstrip UL,51.0022,-0.4606,,EU,GB,GB-ENG,Adversane,no,,,,,,,,,,,,,
84435.8337999992,6646503.6503,28075,333361,GB-0749,small_airport,Fridd Farm Airstrip,51.1423,0.7585,,EU,GB,GB-ENG,Bethersden,no,,,,,,,,,,,,,
-171309.564399999,6634854.5772,28076,333384,GB-0750,small_airport,Bossington Airstrip,51.0766,-1.5389,,EU,GB,GB-ENG,,no,,,,,,,,,,,,,
-60936.2892999984,6751110.9709,28077,333385,GB-0751,small_airport,Bovingdon Airstrip,51.7281,-0.5474,,EU,GB,GB-ENG,,no,,,,,,,,,,,,,
-46431.3596000001,6819332.4773,28078,333388,GB-0752,small_airport,Cardington Airstrip,52.1061,-0.4171,,EU,GB,GB-ENG,,no,,,,,,,,,,,,,
98883.9904999994,6637868.8046,28079,333389,GB-0753,small_airport,Hamilton Farm Airstrip,51.093609,0.88829,,EU,GB,GB-ENG,,no,,,,,,,,,,,,,
-225989.6983,7875566.5749,28080,333408,GB-0754,small_airport,Easter Nether Cabra Farm Airstrip,57.560563,-2.0301,,EU,GB,GB-SCT,,no,,,,,,,,,,,,,
-23588.0434999987,7139976.0241,28081,333409,GB-0755,small_airport,Hill Farm Airstrip,53.840338,-0.211895,,EU,GB,GB-ENG,"New Ellerby, East Yorkshire",no,,,,,,,,,,,,,
-74628.5865999982,6769949.8269,28082,333426,GB-0756,small_airport,Cheddington Airstrip,51.8328,-0.6704,,EU,GB,GB-ENG,,no,,,,,,Marsworth,,,,,,,
1580.73680000007,6630018.9594,28083,333427,GB-0757,small_airport,Chelworth House Airstrip,51.0493,0.0142,,EU,GB,GB-ENG,Chelwood Gate,no,,,,,,,,,,,,,
-34998.8478999995,6681016.1008,28084,333441,GB-0758,small_airport,Rushett Farm,51.3364,-0.3144,,EU,GB,GB-ENG,Chessington (Surrey),no,,,,,,,,,,,,,
-1346.96579999849,6625964.9063,28085,333504,GB-0759,small_airport,Danehill Airstrip,51.0264,-0.0121,,EU,GB,GB-ENG,,no,,,,,,,,,,,,,
-140908.211399999,6609680.3714,28086,333505,GB-0760,small_airport,Hill Farm Airstrip,50.9343,-1.2658,,EU,GB,GB-ENG,Durley,no,,,,,,,,,,,,,
-164997.749299999,6709450.1837,28087,333524,GB-0761,small_airport,Manor Farm Airstrip,51.4957,-1.4822,,EU,GB,GB-ENG,East Garston,no,,,,,,,,,,,,,
-233983.328299999,6668801.142,28088,333526,GB-0762,small_airport,Edington Airstrip,51.267796,-2.101908,,EU,GB,GB-ENG,Edington (Wilts),no,,,,,,,,,,,,,
-160815.142000001,6629820.636,28089,333528,GB-0763,small_airport,Farley Farm Airstrip,51.04818,-1.444627,,EU,GB,GB-ENG,Farley Chamberlain++,no,,,,,,,,,,,,,
-281034.960099999,7046575.9962,28090,333554,GB-0764,small_airport,Hawksview Airstrip,53.342349,-2.52458,,EU,GB,GB-ENG,,no,,,,,,,,,,,,,
-25470.2335000001,6604410.1121,28091,333555,GB-0765,small_airport,Folly Farm Airstrip,50.904454,-0.228803,,EU,GB,GB-ENG,Fulking,no,,,,,,,,,,,,,
-49224.6995999999,6642245.4743,28092,333568,GB-0766,small_airport,Baynard's Park Airstrip,51.118295,-0.442193,,EU,GB,GB-ENG,,no,,,,,,,,,,,,,
-23833.5029999986,6826966.4004,28093,333569,GB-0767,heliport,Gamlingay Helicopter Strip,52.1482,-0.2141,,EU,GB,GB-ENG,Gamlingay,no,,,,,,Five Acres,,,,,,,
-152752.605300002,6736907.2841,28094,333570,GB-0768,small_airport,Landead Farm Airstrip,51.649,-1.3722,,EU,GB,GB-ENG,Garford,no,,,,,,,,,,,,,
-180515.686299998,6652627.3831,28095,333584,GB-0769,small_airport,Manor House Farm Airstrip,51.1768,-1.6216,,EU,GB,GB-ENG,Grateley (Hamps),no,,,,,,,,,,,,,
-2192.99399999902,6831757.1514,28096,333585,GB-0770,small_airport,Armshold Farm Airstrip,52.1746,-0.0197,,EU,GB,GB-ENG,"Great Eversden, Cambridgeshire",no,,,,,,,,,,,,,
-236814.405499998,6939166.8746,28097,335830,GB-0771,small_airport,Valley Farm Airstrip,52.76239,-2.12734,,EU,GB,GB-ENG,Dunston Heath,no,,,,,,,,,,,,,
106699.731899999,6947193.4826,28098,333587,GB-0772,small_airport,Holly Hill Farm Airstrip,52.806,0.9585,,EU,GB,GB-ENG,,no,,,,,,,,,,,,,
-601.013900000602,6893902.1985,28099,333592,GB-0773,small_airport,White Fen Farm Airstrip,52.51564,-0.005399,,EU,GB,GB-ENG,,no,,,,,,,,,,,,,
-101311.8686,6759004.6542,28100,333593,GB-0774,small_airport,Haddenham Backstable Airstrip,51.772,-0.9101,,EU,GB,GB-ENG,Haddenham (Bucks),no,,,,,,,,,,,,,
-104428.814300001,6757457.679,28101,333594,GB-0775,small_airport,Manor Farm (Haddenham) Airstrip,51.7634,-0.9381,,EU,GB,GB-ENG,Haddenham (Bucks),no,,,,,,,,,,,,,
-39273.5163999982,6896072.0096,28102,333595,GB-0776,small_airport,Furze Farm Airstrip,52.5275,-0.3528,,EU,GB,GB-ENG,Haddon (Cambs),no,,,,,,,,,,,,,
25636.8786999993,6598947.7681,28103,333596,GB-0777,small_airport,Palmers Farm Airstrip,50.8735,0.2303,,EU,GB,GB-ENG,Hailsham (Sussex),no,,,,,,,,,,,,,
-69232.819600001,6646404.998,28104,333601,GB-0778,small_airport,Hill Top Farm Airstrip,51.141744,-0.621929,,EU,GB,GB-ENG,Hambledon,no,,,,,,,,,,,,,
-135152.993799999,6708619.6748,28105,333604,GB-0779,small_airport,Haw Farm Airstrip,51.491055,-1.2141,,EU,GB,GB-ENG,,no,,,,,,,,,,,,,
144740.718899999,6881367.7315,28106,333629,GB-0780,small_airport,Nut Tree Farm Airstrip,52.447065,1.300228,,EU,GB,GB-ENG,Hardwick,no,,,,,,,,,,,,,
-99842.4512999989,6713742.6439,28107,333633,GB-0781,small_airport,Harpsden Park Airstrip,51.5197,-0.8969,,EU,GB,GB-ENG,,no,,,,,,,,,,,,,
4304.39079999924,6654595.7601,28108,333663,GB-0782,small_airport,East Haxted Farm Airstrip,51.187884,0.038667,,EU,GB,GB-ENG,,no,,,,,,,,,,,,,
161798.0931,6902488.2712,28109,333667,GB-0783,small_airport,Pond Farm Airstrip,52.562552,1.453457,,EU,GB,GB-ENG,,no,,,,,,,,,,,,,
111731.372900002,6951172.0368,28110,333680,GB-0784,small_airport,Blue Tile Farm Airstrip,52.8276,1.0037,,EU,GB,GB-ENG,Hindolveston,no,,,,,,,,,,,,,
-36835.6195,6628372.3119,28111,333685,GB-0785,small_airport,Oakland Farm Airstrip,51.04,-0.3309,,EU,GB,GB-ENG,Horsham (Sussex),no,,,,,,,,,,,,,
-68383.5632000007,6805768.7817,28112,333712,GB-0786,heliport,Hulcote Helimech,52.0312,-0.6143,,EU,GB,GB-ENG,Hulcote,no,,,,http://www.helimech.co.uk/,,Brooke Farm,,,,,,,
-101122.625399999,6754598.3496,28113,333713,GB-0787,small_airport,Shrove Furlong Farm Airstrip,51.7475,-0.9084,,EU,GB,GB-ENG,Kingsey,no,,,,,,,,,,,,,
49481.5137000009,6726991.987,28114,333714,GB-0788,small_airport,Bensons Farm Airstrip,51.5937,0.4445,,EU,GB,GB-ENG,Laindon,no,,,,,,Barleylands,,,,,,,
106254.454,6971076.0664,28115,333726,GB-0789,small_airport,Langham Airstrip,52.9355,0.9545,,EU,GB,GB-ENG,Langham (Norfolk),no,,,,,,,,,,,,,
-177036.952199999,6578205.44,28116,333727,GB-0790,small_airport,Batchley Farm Airstrip,50.75577,-1.59035,,EU,GB,GB-ENG,Hordle (Hampshire),no,,,,,,,,,,,,,
-68392.0234999992,6607828.1732,28117,333728,GB-0791,small_airport,Sutton Airstrip,50.923813,-0.614376,,EU,GB,GB-ENG,Sutton (Sussex),no,,,,,,,,,,,,,
-42201.2190000005,6631719.0714,28118,333729,GB-0792,small_airport,Welcross Farm Airstrip,51.0589,-0.3791,,EU,GB,GB-ENG,,no,,,,,,,,,,,,,
-122258.634500001,6784514.8485,28119,333732,GB-0793,heliport,Field Farm Helistrip,51.913581,-1.098268,,EU,GB,GB-ENG,Launton,no,,,,https://freshair-uk.com,,Fresh Air,,,,,,,
-128691.342599999,6765649.2059,28120,333735,GB-0794,small_airport,Ventfield Farm Airstrip,51.80892,-1.156054,,EU,GB,GB-ENG,Horton-cum-Studley,no,,,,,,,,,,,,,
-1036.71840000153,6800019.4988,28121,333736,GB-0795,small_airport,Wisbridge Farm Airstrip,51.999414,-0.009313,,EU,GB,GB-ENG,,no,,,,,,,,,,,,,
86137.3522000015,6824192.8746,28122,333745,GB-0796,small_airport,Lavenham Airstrip,52.132909,0.773785,,EU,GB,GB-ENG,,no,,,,,,,,,,,,,
66428.5703000017,6754403.4484,28123,333746,GB-0797,small_airport,Retreat Farm Airstrip,51.746416,0.596738,,EU,GB,GB-ENG,,no,,,,,,,,,,,,,
-163185.913199998,6698742.8399,28124,333760,GB-0798,small_airport,Radley Farm Airstrip,51.435778,-1.465924,,EU,GB,GB-ENG,,no,,,,,,,,,,,,,
56795.2041999996,6657671.8085,28125,333761,GB-0799,small_airport,Rankins Farm,51.2052,0.5102,,EU,GB,GB-ENG,Linton (Kent),no,,,,,,,,,,,,,
25035.7534999996,6867815.2091,28126,333767,GB-0800,small_airport,Bedwell Hey Farm Airstrip,52.3728,0.2249,,EU,GB,GB-ENG,Little Thetford,no,,,,,,,,,,,,,
-113456.824999999,6760246.0451,28127,333768,GB-0801,small_airport,Baileys Fram Airstrip,51.7789,-1.0192,,EU,GB,GB-ENG,Long Crendon (Bucks),no,,,,http://www.zulu-glasstek.co.uk/,,Zulu Glasstek,,,,,,,
-139535.753400002,6619331.9108,28128,333772,GB-0802,small_airport,Roughay Farm Airfield,50.988908,-1.253471,,EU,GB,GB-ENG,Lower Upham,no,,,,,,,,,,,,,
146451.9221,6654190.1121,28129,333779,GB-0803,small_airport,Inglenook Farm Airstrip,51.1856,1.3156,,EU,GB,GB-ENG,Maydensole,no,,,,,,,,,,,,,
139828.4124,6870423.0242,28130,333803,GB-0804,small_airport,Grove Farm Airstrip,52.3871,1.2561,,EU,GB,GB-ENG,Needham,no,,,,,,,,,,,,,
89526.9193999991,6806335.1405,28131,333816,GB-0805,small_airport,Newton Hall Farm Airstrip,52.03433,0.804234,,EU,GB,GB-ENG,,no,,,,,,,,,,,,,
-128807.7828,6600941.4188,28132,333817,GB-0806,small_airport,Bere Farm Airstrip,50.8848,-1.1571,,EU,GB,GB-ENG,North Boarhunt (Hamps),no,,,,,,,,,,,,,
103877.894200001,6935943.771,28133,333818,GB-0807,small_airport,Elmham Lodge Airstrip,52.744866,0.933151,,EU,GB,GB-ENG,,no,,,,,,Foxburrow Farm,,,,,,,
103679.634100001,6940651.5864,28134,333819,GB-0808,small_airport,New Lane Farm Airstrip,52.77046,0.93137,,EU,GB,GB-ENG,North Elmham (Norfolk),no,,,,,,,,,,,,,
94643.8310999982,6847328.5694,28135,333820,GB-0809,small_airport,Little Haugh Hall Private Airstrip,52.2603,0.8502,,EU,GB,GB-ENG,Norton,no,,,,,,,,,,,,,
149175.91,6966489.5057,28136,333821,GB-0810,small_airport,Ivy Farm Airstrip,52.91066,1.34007,,EU,GB,GB-ENG,Overstrand (Norfolk),no,,,,,,,,,,,,,
-140718.9683,6624637.5951,28137,333822,GB-0811,small_airport,South Longwood Farm Airstrip,51.0189,-1.2641,,EU,GB,GB-ENG,Owslebury,no,,,,,,,,,,,,,
4731.07840000093,6618004.2573,28138,333853,GB-0812,small_airport,Piltdown Airstrip,50.9814,0.0425,,EU,GB,GB-ENG,,no,,,,,,,,,,,,,
-67379.2386999987,6841500.9413,28139,333859,GB-0813,small_airport,Podington Airstrip,52.228246,-0.605278,,EU,GB,GB-ENG,,no,,,,,,,,,,,,,
171409.751899999,6891041.7239,28140,333877,GB-0814,small_airport,Grove Farm Airstrip,52.5,1.5398,,EU,GB,GB-ENG,Raveningham,no,,,,,,,,,,,,,
12979.8526000008,6598206.8883,28141,333878,GB-0815,small_airport,Kitty Hawk Farm Airstrip,50.8693,0.1166,,EU,GB,GB-ENG,Ripe,no,,,,,,,,,,,,,
-7091.05160000175,6798932.1777,28142,333903,GB-0816,small_airport,Notley Green Airstrip,51.9934,-0.0637,,EU,GB,GB-ENG,Sandon,no,,,,,,,,,,,,,
167190.7432,6882488.3209,28143,333932,GB-0817,small_airport,Church Farm Airstrip,52.4532,1.5019,,EU,GB,GB-ENG,Shipmeadow (Suffolk),no,,,,,,,,,,,,,
-83770.2545000017,6583382.6895,28144,333943,GB-0818,small_airport,North Honer Farm Airstrip,50.785183,-0.752521,,EU,GB,GB-ENG,,no,,,,,,,,,,,,,
49910.9842999987,6805461.0104,28145,333950,GB-0819,small_airport,Wildings Farm Airstrip,52.029499,0.448358,,EU,GB,GB-ENG,Steeple Bumpstead,no,,,,,,,,,,,,,
-191859.364999998,6922722.4591,28146,333960,GB-0820,small_airport,Fisherwick Airfield,52.672908,-1.723502,,EU,GB,GB-ENG,Fisherwick (Staffordshire),no,,,,https://microlightschool.org.uk,,,,,,,,,
123108.2249,6763413.3514,28147,333968,GB-0821,small_airport,Lodge Farm Airstrip,51.7965,1.1059,,EU,GB,GB-ENG,St. Osyth (Essex),no,,,,,,,,,,,,,
71430.377700001,6920073.3962,28148,333972,GB-0822,small_airport,Great Friars Thornes Farm Airstrip,52.658476,0.64167,-3,EU,GB,GB-ENG,Swaffham (Norfolk),no,,,,,,,,,,,,,
69440.6530999988,6814139.0048,28149,333976,GB-0823,small_airport,Pentlow Airstrip,52.077436,0.623796,,EU,GB,GB-ENG,Pentlow (Essex),no,,,,,,,,,,,,,
25714.8024000004,6715818.1439,28150,333978,GB-0824,small_airport,Gerpins Farm Airstrip,51.5313,0.231,,EU,GB,GB-ENG,Upminster,no,,,,,,,,,,,,,
-45028.7340000011,6602741.4127,28151,333980,GB-0825,small_airport,Frieslands Farm Airstrip,50.895,-0.4045,,EU,GB,GB-ENG,Washington (Sussex),no,,,,,,,,,,,,,
-99819.6308000013,6630658.9394,28152,333983,GB-0826,small_airport,Berry Grove Farm Airstrip,51.052914,-0.896695,,EU,GB,GB-ENG,Liss,no,,,,,,,,,,,,,
-117631.3059,6629682.5207,28153,333984,GB-0827,small_airport,West Tisted Airfield,51.0474,-1.0567,,EU,GB,GB-ENG,,no,,,,,,,,,,,,,
-238612.5493,7350557.3514,28154,333991,GB-0828,small_airport,Loadman Farm Airstrip,54.941689,-2.143493,,EU,GB,GB-ENG,Hexham (Northumbria),no,,,,,,,,,,,,,
58153.3020000011,6794377.6476,28155,333999,GB-0829,small_airport,Whitehall Farm Airstrip,51.9682,0.5224,,EU,GB,GB-ENG,Wethersfield (Essex),no,,,,,,,,,,,,,
-141475.9408,6551595.2136,28156,334000,GB-0830,small_airport,Stockbridge Airstrip,50.6043,-1.2709,,EU,GB,GB-ENG,Whitwell (IoW),no,,,,,,,,,,,,,
4497.30739999935,6855953.9262,28157,334009,GB-0831,small_airport,Coldharbour Farm Airstrip,52.3077,0.0404,,EU,GB,GB-ENG,Willingham (Cambs),no,,,,,,,,,,,,,
-43258.7540999986,6875531.6832,28158,334010,GB-0832,small_airport,Dalkeith Farm Airstrip,52.4151,-0.3886,,EU,GB,GB-ENG,Winwick,no,,,,,,,,,,,,,
-40598.2182999998,6875294.4237,28159,334011,GB-0833,small_airport,Valley Farm Airstrip,52.4138,-0.3647,,EU,GB,GB-ENG,Winwick,no,,,,,,,,,,,,,
86706.7514000013,6639054.8452,28160,334025,GB-0834,small_airport,Little Engeham Farm Airstrip,51.1003,0.7789,,EU,GB,GB-ENG,Woodchurch (Kent),no,,,,,,,,,,,,,
82421.8414999992,6635427.9553,28161,334026,GB-0835,small_airport,Little Robhurst Airstrip,51.079836,0.740408,,EU,GB,GB-ENG,Woodchurch (Kent),no,,,,,,,,,,,,,
130644.554400001,6900299.8842,28162,334027,GB-0836,small_airport,Fir Grove Airstrip,52.5506,1.1736,,EU,GB,GB-ENG,Wreningham,no,,,,,,,,,,,,,
110916.068999998,6678421.45,28163,334028,GB-0837,small_airport,Lamberhurst Farm Airstrip,51.321836,0.996376,,EU,GB,GB-ENG,Yorkletts (Kent),no,,,,,,,,,,,,,
-284721.8616,6719505.2496,28164,334043,GB-0838,heliport,Almondsbury Helicopter Base,51.5519,-2.5577,,EU,GB,GB-ENG,,no,,,,,,,,,,,,,
-187829.376800001,6685561.0417,28165,334056,GB-0839,small_airport,Bowden Farm Airstrip,51.3619,-1.6873,,EU,GB,GB-ENG,Burbage,no,,,,,,,,,,,,,
-244479.865699999,6740262.9329,28166,334057,GB-0840,small_airport,Orange Grove Barn Airstrip,51.6677,-2.1962,,EU,GB,GB-ENG,Chavenage Green,no,,,,,,,,,,,,,
